date,w_open_n,w_high_n,w_low_n,w_close_n,new_n,started_n,done_n,dayofweek_n,dayofmonth_n,dayofyear_n,weekofyear_n,month_n,target_n,y_ystrdy_n
2010-04-17,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.5333333333333333,0.29120879120879123,0.27450980392156865,0.2727272727272727,0.0,0.0
2010-04-18,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.5666666666666667,0.29395604395604397,0.27450980392156865,0.2727272727272727,0.0,0.0
2010-04-19,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.6,0.29670329670329676,0.29411764705882354,0.2727272727272727,0.0,0.0
2010-04-20,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.6333333333333333,0.2994505494505495,0.29411764705882354,0.2727272727272727,0.0,0.0
2010-04-21,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.30219780219780223,0.29411764705882354,0.2727272727272727,0.0,0.0
2010-04-22,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.7,0.30494505494505497,0.29411764705882354,0.2727272727272727,0.0,0.0
2010-04-23,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.7333333333333333,0.3076923076923077,0.29411764705882354,0.2727272727272727,0.0,0.0
2010-04-24,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.7666666666666667,0.31043956043956045,0.29411764705882354,0.2727272727272727,0.0,0.0
2010-04-25,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.8,0.31318681318681324,0.29411764705882354,0.2727272727272727,0.0,0.0
2010-04-26,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.315934065934066,0.3137254901960784,0.2727272727272727,0.0,0.0
2010-04-27,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.8666666666666667,0.3186813186813187,0.3137254901960784,0.2727272727272727,0.0,0.0
2010-04-28,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.9,0.32142857142857145,0.3137254901960784,0.2727272727272727,0.0,0.0
2010-04-29,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.9333333333333333,0.3241758241758242,0.3137254901960784,0.2727272727272727,0.0,0.0
2010-04-30,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.9666666666666667,0.326923076923077,0.3137254901960784,0.2727272727272727,0.0,0.0
2010-05-01,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.3296703296703297,0.3137254901960784,0.36363636363636365,0.0,0.0
2010-05-02,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.03333333333333333,0.33241758241758246,0.3137254901960784,0.36363636363636365,0.0,0.0
2010-05-03,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.06666666666666668,0.3351648351648352,0.3333333333333333,0.36363636363636365,0.0,0.0
2010-05-04,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.1,0.33791208791208793,0.3333333333333333,0.36363636363636365,0.0,0.0
2010-05-05,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.13333333333333333,0.34065934065934067,0.3333333333333333,0.36363636363636365,0.0,0.0
2010-05-06,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.16666666666666669,0.34340659340659346,0.3333333333333333,0.36363636363636365,0.0,0.0
2010-05-07,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.2,0.3461538461538462,0.3333333333333333,0.36363636363636365,0.0,0.0
2010-05-08,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.23333333333333334,0.34890109890109894,0.3333333333333333,0.36363636363636365,0.0,0.0
2010-05-09,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.26666666666666666,0.3516483516483517,0.3333333333333333,0.36363636363636365,0.0,0.0
2010-05-10,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.3,0.3543956043956044,0.35294117647058826,0.36363636363636365,0.0,0.0
2010-05-11,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.3333333333333333,0.3571428571428572,0.35294117647058826,0.36363636363636365,0.0,0.0
2010-05-12,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.3666666666666667,0.35989010989010994,0.35294117647058826,0.36363636363636365,0.0,0.0
2010-05-13,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.4,0.3626373626373627,0.35294117647058826,0.36363636363636365,0.0,0.0
2010-05-14,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.43333333333333335,0.3653846153846154,0.35294117647058826,0.36363636363636365,0.0,0.0
2010-05-15,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.4666666666666667,0.36813186813186816,0.35294117647058826,0.36363636363636365,0.0,0.0
2010-05-16,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.5,0.3708791208791209,0.35294117647058826,0.36363636363636365,0.0,0.0
2010-05-17,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.3736263736263737,0.37254901960784315,0.36363636363636365,0.0,0.0
2010-05-18,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.5666666666666667,0.3763736263736264,0.37254901960784315,0.36363636363636365,0.0,0.0
2010-05-19,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.6,0.37912087912087916,0.37254901960784315,0.36363636363636365,0.0,0.0
2010-05-20,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.6333333333333333,0.3818681318681319,0.37254901960784315,0.36363636363636365,0.0,0.0
2010-05-21,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.38461538461538464,0.37254901960784315,0.36363636363636365,0.0,0.0
2010-05-22,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.7,0.38736263736263743,0.37254901960784315,0.36363636363636365,0.0,0.0
2010-05-23,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.7333333333333333,0.39010989010989017,0.37254901960784315,0.36363636363636365,0.0,0.0
2010-05-24,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.7666666666666667,0.3928571428571429,0.39215686274509803,0.36363636363636365,0.0,0.0
2010-05-25,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.8,0.39560439560439564,0.39215686274509803,0.36363636363636365,0.0,0.0
2010-05-26,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.8333333333333334,0.3983516483516484,0.39215686274509803,0.36363636363636365,0.0,0.0
2010-05-27,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.8666666666666667,0.4010989010989011,0.39215686274509803,0.36363636363636365,0.0,0.0
2010-05-28,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.9,0.4038461538461539,0.39215686274509803,0.36363636363636365,0.0,0.0
2010-05-29,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.9333333333333333,0.40659340659340665,0.39215686274509803,0.36363636363636365,0.0,0.0
2010-05-30,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.9666666666666667,0.4093406593406594,0.39215686274509803,0.36363636363636365,0.0,0.0
2010-05-31,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.4120879120879121,0.411764705882353,0.36363636363636365,0.0,0.0
2010-06-01,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.41483516483516486,0.411764705882353,0.4545454545454545,0.0,0.0
2010-06-02,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.03333333333333333,0.4175824175824176,0.411764705882353,0.4545454545454545,0.0,0.0
2010-06-03,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.06666666666666668,0.4203296703296704,0.411764705882353,0.4545454545454545,0.0,0.0
2010-06-04,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.1,0.42307692307692313,0.411764705882353,0.4545454545454545,0.0,0.0
2010-06-05,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.13333333333333333,0.42582417582417587,0.411764705882353,0.4545454545454545,0.0,0.0
2010-06-06,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.16666666666666669,0.4285714285714286,0.411764705882353,0.4545454545454545,0.0,0.0
2010-06-07,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.2,0.43131868131868134,0.43137254901960786,0.4545454545454545,0.0,0.0
2010-06-08,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.23333333333333334,0.43406593406593413,0.43137254901960786,0.4545454545454545,0.0,0.0
2010-06-09,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.26666666666666666,0.43681318681318687,0.43137254901960786,0.4545454545454545,0.0,0.0
2010-06-10,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.3,0.4395604395604396,0.43137254901960786,0.4545454545454545,0.0,0.0
2010-06-11,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.44230769230769235,0.43137254901960786,0.4545454545454545,0.0,0.0
2010-06-12,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.3666666666666667,0.4450549450549451,0.43137254901960786,0.4545454545454545,0.0,0.0
2010-06-13,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.4,0.4478021978021978,0.43137254901960786,0.4545454545454545,0.0,0.0
2010-06-14,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.43333333333333335,0.4505494505494506,0.45098039215686275,0.4545454545454545,0.0,0.0
2010-06-15,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.4666666666666667,0.45329670329670335,0.45098039215686275,0.4545454545454545,0.0,0.0
2010-06-16,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.4560439560439561,0.45098039215686275,0.4545454545454545,0.0,0.0
2010-06-17,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.5333333333333333,0.4587912087912088,0.45098039215686275,0.4545454545454545,0.0,0.0
2010-06-18,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.5666666666666667,0.46153846153846156,0.45098039215686275,0.4545454545454545,0.0,0.0
2010-06-19,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.6,0.46428571428571436,0.45098039215686275,0.4545454545454545,0.0,0.0
2010-06-20,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.6333333333333333,0.4670329670329671,0.45098039215686275,0.4545454545454545,0.0,0.0
2010-06-21,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.46978021978021983,0.47058823529411764,0.4545454545454545,0.0,0.0
2010-06-22,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.7,0.47252747252747257,0.47058823529411764,0.4545454545454545,0.0,0.0
2010-06-23,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.7333333333333333,0.4752747252747253,0.47058823529411764,0.4545454545454545,0.0,0.0
2010-06-24,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.7666666666666667,0.47802197802197804,0.47058823529411764,0.4545454545454545,0.0,0.0
2010-06-25,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.48076923076923084,0.47058823529411764,0.4545454545454545,0.0,0.0
2010-06-26,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.8333333333333334,0.4835164835164836,0.47058823529411764,0.4545454545454545,0.0,0.0
2010-06-27,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.8666666666666667,0.4862637362637363,0.47058823529411764,0.4545454545454545,0.0,0.0
2010-06-28,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.9,0.48901098901098905,0.49019607843137253,0.4545454545454545,0.0,0.0
2010-06-29,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.9333333333333333,0.4917582417582418,0.49019607843137253,0.4545454545454545,0.0,0.0
2010-06-30,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.9666666666666667,0.4945054945054946,0.49019607843137253,0.4545454545454545,0.0,0.0
2010-07-01,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.0,0.49725274725274726,0.49019607843137253,0.5454545454545454,0.0,0.0
2010-07-02,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.03333333333333333,0.5,0.49019607843137253,0.5454545454545454,0.0,0.0
2010-07-03,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.06666666666666668,0.5027472527472528,0.49019607843137253,0.5454545454545454,0.0,0.0
2010-07-04,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.1,0.5054945054945056,0.49019607843137253,0.5454545454545454,0.0,0.0
2010-07-05,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.5082417582417583,0.5098039215686274,0.5454545454545454,0.0,0.0
2010-07-06,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666669,0.5109890109890111,0.5098039215686274,0.5454545454545454,0.0,0.0
2010-07-07,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.2,0.5137362637362638,0.5098039215686274,0.5454545454545454,0.0,0.0
2010-07-08,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.23333333333333334,0.5164835164835165,0.5098039215686274,0.5454545454545454,0.0,0.0
2010-07-09,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.26666666666666666,0.5192307692307693,0.5098039215686274,0.5454545454545454,0.0,0.0
2010-07-10,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.3,0.521978021978022,0.5098039215686274,0.5454545454545454,0.0,0.0
2010-07-11,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5247252747252747,0.5098039215686274,0.5454545454545454,0.0,0.0
2010-07-12,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.3666666666666667,0.5274725274725275,0.5294117647058824,0.5454545454545454,0.0,0.0
2010-07-13,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.4,0.5302197802197802,0.5294117647058824,0.5454545454545454,0.0,0.0
2010-07-14,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.43333333333333335,0.5329670329670331,0.5294117647058824,0.5454545454545454,0.0,0.0
2010-07-15,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.4666666666666667,0.5357142857142858,0.5294117647058824,0.5454545454545454,0.0,0.0
2010-07-16,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.5384615384615385,0.5294117647058824,0.5454545454545454,0.0,0.0
2010-07-17,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.5333333333333333,0.5412087912087913,0.5294117647058824,0.5454545454545454,0.0,0.0
2010-07-18,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.5666666666666667,0.543956043956044,0.5294117647058824,0.5454545454545454,0.0,0.0
2010-07-19,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.6,0.5467032967032968,0.5490196078431372,0.5454545454545454,0.0,0.0
2010-07-20,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.6333333333333333,0.5494505494505495,0.5490196078431372,0.5454545454545454,0.0,0.0
2010-07-21,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5521978021978022,0.5490196078431372,0.5454545454545454,0.0,0.0
2010-07-22,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.7,0.554945054945055,0.5490196078431372,0.5454545454545454,0.0,0.0
2010-07-23,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.7333333333333333,0.5576923076923077,0.5490196078431372,0.5454545454545454,0.0,0.0
2010-07-24,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.7666666666666667,0.5604395604395604,0.5490196078431372,0.5454545454545454,0.0,0.0
2010-07-25,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.8,0.5631868131868133,0.5490196078431372,0.5454545454545454,0.0,0.0
2010-07-26,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.565934065934066,0.5686274509803921,0.5454545454545454,0.0,0.0
2010-07-27,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.8666666666666667,0.5686813186813188,0.5686274509803921,0.5454545454545454,0.0,0.0
2010-07-28,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.9,0.5714285714285715,0.5686274509803921,0.5454545454545454,0.0,0.0
2010-07-29,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.9333333333333333,0.5741758241758242,0.5686274509803921,0.5454545454545454,0.0,0.0
2010-07-30,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.9666666666666667,0.576923076923077,0.5686274509803921,0.5454545454545454,0.0,0.0
2010-07-31,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.9999999999999999,0.5796703296703297,0.5686274509803921,0.5454545454545454,0.0,0.0
2010-08-01,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.0,0.5824175824175825,0.5686274509803921,0.6363636363636364,0.0,0.0
2010-08-02,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.5851648351648352,0.588235294117647,0.6363636363636364,0.0,0.0
2010-08-03,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.06666666666666668,0.5879120879120879,0.588235294117647,0.6363636363636364,0.0,0.0
2010-08-04,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.1,0.5906593406593407,0.588235294117647,0.6363636363636364,0.0,0.0
2010-08-05,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.13333333333333333,0.5934065934065934,0.588235294117647,0.6363636363636364,0.0,0.0
2010-08-06,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.16666666666666669,0.5961538461538463,0.588235294117647,0.6363636363636364,0.0,0.0
2010-08-07,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.2,0.598901098901099,0.588235294117647,0.6363636363636364,0.0,0.0
2010-08-08,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.23333333333333334,0.6016483516483517,0.588235294117647,0.6363636363636364,0.0,0.0
2010-08-09,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,0.6043956043956045,0.6078431372549019,0.6363636363636364,0.0,0.0
2010-08-10,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.3,0.6071428571428572,0.6078431372549019,0.6363636363636364,0.0,0.0
2010-08-11,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6098901098901099,0.6078431372549019,0.6363636363636364,0.0,0.0
2010-08-12,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.3666666666666667,0.6126373626373627,0.6078431372549019,0.6363636363636364,0.0,0.0
2010-08-13,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.6153846153846154,0.6078431372549019,0.6363636363636364,0.0,0.0
2010-08-14,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.8333333333333333,0.43333333333333335,0.6181318681318682,0.6078431372549019,0.6363636363636364,0.0,0.0
2010-08-15,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,1.0,0.4666666666666667,0.6208791208791209,0.6078431372549019,0.6363636363636364,0.0,0.0
2010-08-16,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.0,0.5,0.6236263736263736,0.6274509803921569,0.6363636363636364,0.0,0.0
2010-08-17,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.16666666666666666,0.5333333333333333,0.6263736263736265,0.6274509803921569,0.6363636363636364,0.0,0.0
2010-08-18,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.3333333333333333,0.5666666666666667,0.6291208791208792,0.6274509803921569,0.6363636363636364,0.0,0.0
2010-08-19,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.5,0.6,0.631868131868132,0.6274509803921569,0.6363636363636364,0.0,0.0
2010-08-20,0.00015659254619480113,0.0,0.0001567152483936687,0.0,0.0,0.0,0.0,0.6666666666666666,0.6333333333333333,0.6346153846153847,0.6274509803921569,0.6363636363636364,0.0,0.0
